product_id,product_code,product_name,total_quantity_sold,total_revenue,order_count,unique_customers,avg_price,product_category,revenue_contribution_pct
2004,SonicWall-029,01-SSC-1480 . Advanced Gateway Security Suite Bundle For NSA 3600 1YR,1,39545280.0,1,1,39545280.0,,0.01444905416762999
20051,Sangfor-094,"STS-IAG54-1Y. Software and Technical Support Only, Sangfor IAG5400, 1 year",1,10689600.0,1,1,10689600.0,,0.003905765983457381
20101,SonicWall-104,02-SSC-8203. SonicWall NSA 3700 Secure Upgrade Plus - Advanced Edition 2YR,1,99051913.0,1,1,99051913.0,,0.03619158737387554
20150,TPLK-218,DS-P7001-08,1,13541000.0,1,1,13541000.0,,0.004947610498240944
20200,TPLK-220,DS-PMA-C+,6,2340000.0,2,1,390000.0,,0.0008549891858713396
20250,TPLK-114-1,SM321B-2,3,630000.0,1,1,210000.0,,0.0002301893961961299
20251,Sangfor-093,"HRTF-IAG54-1Y. Return to Factory Hardware Support Only, Sangfor IAG5400, 1 year.",1,21379200.0,1,1,21379200.0,,0.007811531966914762
20301,Quest-073,SPI-FOG-PS-247. Foglight For SQL Server SQL Performance Investigator Edition Per Named Instance 24x7 Maintenance Renewal  . Start Date : 11/1/2025 - 10/1/2026,2,14200000.0,1,1,7100000.0,,0.005188395914261975
20302,Quest-075,SFA-FOG-PS-247. Foglight For Oracle Performance Investigator Edition Per Named Instance 24x7 Maintenance Renewal. Start Date : 11/1/2025 - 10/1/2026,8,95200000.0,1,1,11900000.0,,0.03478417542519296
20303,Quest-076,DPT-FOG-PS-247. Foglight For PostgreSQL Per Named Instance ( Min Purchase Qty 2 ) 24x7 Maintenance Renewal. Start Date : 11/1/2025 - 10/1/2026,2,9400000.0,1,1,4700000.0,,0.003434571943243842
20350,Huawei-034,"50086816. AP160 AP160(11ax indoor, 2+2 dual bands, smart antenna )",66,50293381.85,7,7,762020.9371212121,,0.01837619555668714
20351,Huawei-036,"50087273. AP265EAP265E ( 11ax indoor, 2+2 dual bands, smart antenna )",6,6555701.46,4,4,1092616.91,,0.002395322159872201
20352,SonicWall-107,02-SSC-6841.SonicWall TZ270 Total Secure - Essential Edition 1YR,1,11000000.0,1,1,11000000.0,,0.00401917993358322
20353,SonicWall-108,01-SSC-8631. Firewall SSL VPN 10 User License,1,4100000.0,1,1,4100000.0,,0.001498057975244655
20400,Huawei-035,"50087148. AP362EAP362E(11ax indoor, 2+2 dual bands, smart antenna)",197,220268107.62,30,17,1118112.22142132,,0.0804815598322412
20401,Quest-074,NAA-FOG-PS-247. Foglight For Oracle Per Named Instance 24x7 Maintenance Renewal. Start Date : 11/1/2025 - 10/1/2026.,3,31200000.0,1,1,10400000.0,,0.01139985581161786
20450,Huawei-037,"02355VFB. AP761 AP761(11ax outdoor, 2+2 dual bands,built-in antenna,BLE )",10,37185773.39,5,5,3718577.339,,0.01358693765671463
20451,Huawei-038,"98012382. S310-24P4X S310-24P4X ( 24*10/100/1000BASE-T ports(400W PoE+), 4* 10GE SFP+ ports, built-in AC power )",5,32500000.0,1,1,6500000.0,,0.01187484980376861
20452,Huawei-040,"02355VFC. AP661 AP661 ( 11ax indoor, 2+2+4 tri bands, smart antenna, USB BLE )",30,68939232.05,8,7,2297974.401666666,,0.02518901619018156
20453,RSMB-306,RG-WALL 1600-Z3200-S-LIS-E-1Y,1,2868800.0,1,1,2868800.0,,0.001048202126678504
2050,SonicWall-015,02-SSC-9946 . Advanced Protection Service Suite For NSSP 10700 5YR,2,2233140000.0,1,1,1116570000.0,,0.8159446797165484
20500,Huawei-039,"98012471. S220S-8P4J S220S-8P4J ( 8*/10/100/1000BASE-T ports ( 128 W PoE+ ), 4*2.5GE SFP ports,built-in AC power, Fanless )",38,79273159.93,15,14,2086135.787631579,,0.02896482669658085
20501,Huawei-041,"50087399-001AP371AP371 ( 11 be indoor,2+2 dual bands, smart antenna, USB,BLE )",102,151256645.2,6,6,1482908.28627451,,0.05526615210990515
20502,Huawei-042,"55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.",58,3047900000.0,11,4,52550000.0,,1.113641683597118
20503,SonicWall-105,02-SSC-8206. SonicWall NSA 3700 Secure Upgrade Plus - Essential Edition 2YR,1,102000000.0,1,1,102000000.0,,0.03726875938413531
2051,SonicWall-016,01-SCC-6118 . FireWall SSL VPN 1000 User License,2,113280000.0,1,1,56640000.0,,0.04139024571602792
2053,SonicWall-025,02-SSC-3112 . SonicWall TZ670 / TZ570 Rackmount Kit,4,0.0,1,1,0.0,,0.0
2055,TPLK-065,VIGI C440i (4mm),11,7156531.5,2,2,650593.7727272727,,0.002614853436259656
20550,RSMB-305,RG-RAP1201,631,367856693.11,6,4,582974.1570681458,,0.1344074763074539
2056,SonicWall-027,02-SSC-8199 . SonicWall NSA 2700 Secure Upgrade Plus - Advanced Edition 2YR,4,250444308.0,2,1,62611077.0,,0.09150733974488505
20600,SonicWall-106,"02-SSC-8829. SonicWall Network Security Manager Advanced With Management ,Reporting,Analytics for NSA3700 1Yr",1,0.0,1,1,0.0,,0.0
20701,TPLK-229,VIGI C320I ( 6MM ),2,560000.0,1,1,280000.0,,0.0002046127966187821
20702,RENT-119,RG-S6110-24MG4VS-UP,2,69623035.0,2,2,34811517.5,,0.02543886410792384
20703,TPLK-232,EAP265 HD,37,41810000.0,1,1,1130000.0,,0.01527653754755586
20704,TPLK-233,XX230V,1,540932.0,1,1,540932.0,,0.0001976457308939126
20750,Quest-077,SFA-SCL-PB. Secure Copy Per Server License/Maint,4,54000000.0,2,1,13500000.0,,0.01973051967395399
20800,TPLK-230,VIGI C330I ( 6MM ),5,1516539.0,2,2,303307.8,,0.0005541130106633057
20850,TPLK-231,TL-SG1428PE,12,31200000.0,1,1,2600000.0,,0.01139985581161786
20900,TPLK-234,VIGI C330 ( 2.8MM ),5,2050000.0,1,1,410000.0,,0.0007490289876223273
20950,TPLK-235,VIGI C230 ( 2.8MM ),11,5040000.0,2,2,458181.8181818182,,0.001841515169569039
20951,TPLK-236,VIGI C430 (2.8mm),12,4860000.0,1,1,405000.0,,0.001775746770655859
20953,RSMB-065-1,RG-NBS5200-24GT4XS-P,4,31567792.0,2,2,7891948.0,,0.01153423965035717
2100,SonicWall-017,02-SSC-5806 . SonicWall 100GBASE-SR4 QSFP28 850NM Module,8,49920000.0,1,1,6240000.0,,0.01823976929858858
21000,TPLK-237,VIGI C250 (2.8mm),2,1220000.0,2,2,610000.0,,0.0004457635926337753
2101,SonicWall-020,02-SSC-6533 . Advanced Protection Service Suite For  TZ370 5YR,1,25909632.0,1,1,25909632.0,,0.009466861183720516
2102,SonicWall-026,02-SSC-3113. SonicWall TZ470/TZ370/TZ270 Rackmount Kit,4,10103658.66666667,4,4,2525914.666666667,,0.003691674742621896
2103,TPLK-063,TL-SM311LS,126,34704276.0,7,6,275430.7619047619,,0.01268024815533943
2104,RENT-009,RG-LIC-WS-32,13,167667242.24,7,4,12897480.17230769,,0.06126225595729499
2105,SonicWall-030,"01-SSC-6803 . Support Reinstatement For NSA 3600/3650/3700, NSv 300",1,3164800.0,1,1,3164800.0,,0.001156354604891289
21050,TPLK-238 (Non-Aktif),VIGI C330I (4mm),2,576000.0,1,1,288000.0,,0.0002104588765221759
21100,TPLK-239,Archer AX73,6,8610000.0,2,2,1435000.0,,0.003145921748013775
21150,SonicWall-088,02-SSC-5640. SonicWall TZ670 Total Secure - Essential Edition 1YR,3,125521306.0,3,3,41840435.33333334,,0.04586297402839628
21352,Huawei-044,"02355NCHAC650-256APAC650-256AP mainframe ( 10*GE ports, 2*10GE SFP+ ports, with the AC/DC adapter )",1,4980854.51,1,1,4980854.51,,0.001819904590789953
2150,SonicWall-018,01-SSC-9785 . 10GB-SR SFP+ Short Reach Fiber Module Multi-Mode No Cable,12,32819904.0,2,2,2734992.0,,0.01199173632535706
2151,TPLK-062,TL-FC311B-20,161,29782823.74,11,10,184986.4828571429,,0.01088204795829581
2152,EDGE-002,PowerEdge R750 Server,1,394250000.0,1,1,394250000.0,,0.1440510626195622
21550,TPLK-143-1,EAP610,79,81293666.66,6,4,1029033.755189873,,0.02970307943338866
21600,Piolink-008,"PAS-K1800. 10G x 2 port, 1G SFP x 8 port, 10/100/1000BASE-TX x 12port, Throughtput : 2 Gbps / Concurrent session : 3,600K, L4 CPS : 150,000 with 1yr RTF warranty",1,174652500.0,1,1,174652500.0,,0.06381452939546758
21650,GIGA-043,"R283-S90-AAJ1. CPU Intel 5418Y, RAM 32GB DDR5 4800MHz UDIMM, SSD 1920GB U.2 R5100, SSD 480GB SATA PM893, HDD 16000GB SATA, RAIDCRD CR4960, NIC CLN4832 2x10Gbps SFP PCI-e, System Integrated by GIGABYTE, Warranry 3 years for HW part",2,468720000.0,1,1,234360000.0,,0.1712609107699206
21702,Quest-089,PGS-TOD-TB. Toad Edge For PostgreSql per named user Term License/Maint. Start Date : 1/1/2025 - 31/12/2025,6,0.0,1,1,0.0,,0.0
21703,Quest-093,MQT-TOD-PS.TOAD EDGE MYSQL PER NAMED USER MAINTENANCE RENEWAL Start Date: 1/1/2025 End Date: 31/12/2025,6,13451334.54,1,1,2241889.09,,0.004914848533007534
21750,Quest-079,SPI-FOG-PS-247. Foglight For SQL Server SQL Performance Investigator Edition Per Named Instance 24x7 Maintenance Renewal  . Start Date : 1/1/2025 - 31/12/2025,28,340289724.04,1,1,12153204.43,,0.1243350573151036
21751,Quest-092,EXA-TOD-KS .TOAD FOR ORACLE DBA EXADATA EDITION PER SEAT MAINTENANCE RENEWAL PACK Start Date: 1/1/2025 End Date: 31/12/2025,6,147963280.02,1,1,24660546.67,,0.05406282236032173
21800,Quest-080,ESC-FOG-PS-247. Foglight For MYSQL Per Named Instance ( Min Purchase QTY 2 ) 24x7 Maintenance Renewal. Start date : 1/1/2025 - 31/12/2025.,24,182602403.04,1,1,7608433.460000001,,0.06671926492022215
21850,Quest-081,DPT-FOG-PS-247. Foglight For PostgreSQL Per Named Instance ( Min Purchase Qty 2 ) 24x7 Maintenance Renewal. Start Date : 1/1/2025 - 31/12/2025,11,83692769.05,1,1,7608433.55,,0.03057966345016134
21851,Quest-087,SHA-FOG-PB-247. Foglight For Cassandra/MySQL/MonoDB/PostgreDQL/SAP Hana/Amazon Redshift Named Instance License/24x7 Maint,2,154751450.0,1,1,77375725.0,,0.05654308386662791
21900,Quest-082,SHA-FOG-PS-247. Foglight For Cassandra/MYSQL/MONGODB/POSTGRESQL/SAP HANA/AMAZON RED Shift Named Instance 24x7 Maint Renewal . Start date : 1/1/2025 - 31/12/2025,1,11412650.5,1,1,11412650.5,,0.004169954170781682
21901,Quest-083,NAH-QSS-PS-247. SQL Optimizer FOR SQL Server ADD-ON Per Named instance 24x7 Maintenance Renewal . Start date : 1/1/2025 - 31/12/2025,28,103283675.88,1,1,3688702.71,,0.03773778886941902
21902,Quest-084,FNI-FOG-PS-247.FOGLIGHT FOR MONGODB PER NAMED INSTANCE (MIN PURCHASE QTY 2) 24X7 MAINTENANCE RENEWAL Start Date: 1/1/2025 End Date: 31/12/2025,2,22825301.0,1,1,11412650.5,,0.008339908341563364
21903,Quest-086,SFA-FOG-PS-247 .FOGLIGHT FOR ORACLE PERFORMANCE INVESTIGATOR EDITION PER NAMED INSTANCE 24X7 MAINTENANCE RENEWAL Start Date: 1/1/2025 End Date: 31/12/2025,16,324301868.0,1,1,20268866.75,,0.1184934145717413
21905,Quest-090,FFB-FOG-PS-247.FOGLIGHT FAILOVER SERVER FOR FSM 24X7 MAINTENANCE RENEWAL Start Date: 1/1/2025 End Date: 31/12/2025,1,19561559.0,1,1,19561559.0,,0.007147402309309476
21906,Quest-091,DVC-TOD-KS.TOAD FOR SQL SERVER DEVELOPER EDITION PER SEAT MAINTENANCE RENEWAL PACK .,7,31434709.98,2,2,4490672.854285714,,0.01148561414269311
21950,Robustel-123,RS3005FP-5TX,32,22995000.0,3,1,718593.75,,0.00840191296115874
2200,SonicWall-022,02-SSC-5563 . Advanced Protection  Service  Suite  For TZ570 5YR,2,109734912.0,1,1,54867456.0,,0.04009494148399277
22000,Umum-116,"2U12 bay dual controller enterprise unified storage GS3012 G3 with 48GB RAM. EonStor G3 3000 G3 2U/12bay, cloud-integrated unified storage,supports NAS,SAN,object protocol and cloud gateway,dual redundant controller subsytem including 4x12G",1,312000000.0,1,1,312000000.0,,0.1139985581161786
22001,Umum-118,Two-year warranty extension for GS3012R. 2 years extended warranty license for storage Subsystem Mid-Range level2U 12-bay. Single/Redundant models.,1,0.0,1,1,0.0,,0.0
2203,TPLK-058,VIGI NVR4032H,16,51356780.7,8,7,3209798.79375,,0.01876474022207945
22050,Umum-117,"3,5"" 10TB Enterprise SA HDD. Toshiba Enterprise 3,5"" sas 12gB/s HDD, 10TB,7200RPM.",11,0.0,1,1,0.0,,0.0
22100,Umum-119,10Gb SFP+ to RJ45 transceiver. 10GBASE-T SFP+ to RJ45 copper transceiver module,4,0.0,1,1,0.0,,0.0
22200,RENT-121,RG-S5350-24GT4XS-E,6,40646000.0,3,3,6774333.333333333,,0.01485123523458396
22300,Robustel-124,A120007. EG5200-A5BAZ-4L-A06GL,1,9673125.0,1,1,9673125.0,,0.003534366354094745
22302,RSMB-308,RG-CS86-12XMG4VS-UP,3,55940000.0,2,2,18646666.66666667,,0.02043935686224048
22303,RENT-123,IPA240-P,8,25400000.0,2,1,3175000.0,,0.009280651846637617
22353,Omada-008,EAP613,212,184697800.0,31,22,871216.037735849,,0.06748488104881517
22400,RENT-122,RG-IS5200-8GT4XS-UP-DC,8,61320000.0,2,1,7665000.0,,0.02240510122975664
22401,One-012-1,BZE-BAL-KS-247 ONE IDENTITY SAFEGUARD PRIVILEGED SECURITY BUNDLE PER SYSTEM 24X7 MAINTENANCE RENEWAL PACK .,60,48000000.0,1,1,800000.0,,0.01753823971018132
22402,Omada-001,ES210GMP,63,67599597.36,18,14,1073009.481904762,,0.02469954047523793
22403,Omada-004,OC200,22,23241400.0,17,13,1056427.272727273,,0.008491942591671006
22451,One-009-1,BAO-BAL-PS-247. One Identity Safeguard Session Virtual Appliance 24x7 Maintenance Renewal.,1,21699124.32,1,1,21699124.32,,0.007928425913024695
22452,iBoard-003,"IB-69B2BWNS. Digital Board White for Ideahub Board 2 86"" 1 Pair",2,33000000.0,2,1,16500000.0,,0.01205753980074966
22453,Omada-009,EAP115,9,3760847.41,3,1,417871.9344444445,,0.001374138403958221
22454,Huawei-045,88039DYB. LIC-USG6000E-S03-ATP-O-IY. Advanced Threat Protection ( Intrusion Prevention And Botnet Detection + Antivirus + Cloud-based Web Page Category Query And Threat Identification Service ) 1 Year ( Applies to USG6000E-S03),8,18250000.0,4,2,2281250.0,,0.006668184889808524
2250,TPLK-061,TL-FC311A-20,159,31562070.78,10,9,198503.5898113208,,0.01153214923102812
22501,Omada-003,TL-SG2218P (Non-aktif),2,3255000.0,1,1,1627500.0,,0.001189311880346671
22502,Omada-005,SG2218P,79,163687700.0,29,24,2071996.202531646,,0.05980821083767182
2251,EDGE-001,Public Cloud,2,1564920.0,2,1,782460.0,,0.0005717904601511867
22550,One-008-1,BAS-BAL-PS-247. One Identity Safeguard Password Virtual Appliance 24x7 Maintenance Renewal.,3,34500875.67,1,1,11500291.89,,0.01260592974399214
22551,Omada-010,EAP225,52,38928000.0,3,3,748615.3846153846,,0.01422351240495705
22600,Omada-002,ER605,16,13762127.0,12,9,860132.9375,,0.005028405880165804
22650,SonicWall-110,02-SSC-6651. Advanced Protection Service Suite For TZ270 3YR,21,189924609.0,2,2,9044029.0,,0.06939465248967627
22700,Omada-006,EAP235-Wall,82,68350600.0,3,3,833543.9024390244,,0.02497394181530666
22701,SonicWall-111,02-SSC-5685. SonicWall TZ670 Secure Upgrade Plus - Advanced Edition 2 YR,1,45150000.0,1,1,45150000.0,,0.01649690672738931
22702,Quest-097,NAE-FOG-PS-247. Foglight For SQL Server Named Instance 24X7 Maintenance Renewal.,3,22380000.0,1,1,7460000.0,,0.008177204264872043
22703,One-015,BAB-BAL-KS-247. One Identity Safeguard Session Appliance 3000 Bundle 24x7 Maintenance Renewal Pack.,2,71825234.0,1,1,35912617.0,,0.0262435035652472
22704,One-016,AAA-SFG-KS-247. One Identity Safeguard Passwords Appliance 3000 Bundle 24x7 Maintenance Renewal Pack.,3,104829450.0,1,1,34943150.0,,0.03830258380805141
22750,Omada-011,SG6428X,6,58025600.0,4,4,9670933.333333334,,0.02120139337764786
22752,RENT-125,M7810C-CM-F,2,123025618.0,1,1,61512809.0,,0.04495109956202496
22753,RENT-127,M7800C-32XS4QXS-DA,2,265386466.0,1,1,132693233.0,,0.09696690534470595
22800,RENT-124,RG-S7810C,1,86512819.0,1,1,86512819.0,,0.03161005328386519
22801,Omada-012,ER7212PC,39,79682300.0,10,5,2043135.897435897,,0.02911431829288711
22803,SonicWall-113,03-SSC-2840. Sonicwall TZ80 Total Secure Adanced Edition 1 YR,4,29000000.0,4,4,7250000.0,,0.01059601982490122
22850,RENT-126,M7810C-FE-F I,2,85001568.0,1,1,42500784.0,,0.03105787240260996
22851,Quest-096,NAA-FOG-PS-247. Foglight For Oracle Per Named Instance 24X7 Maintenance Renewal,1,10940000.0,1,1,10940000.0,,0.003997257133945493
22900,RENT-128,40G-AOC-5M,7,30565600.0,2,2,4366514.285714285,,0.0111680587434483
22901,Omada-013,EAP115-Wall,100,31500000.0,2,1,315000.0,,0.01150946980980649
22950,Quest-095,FFA-FOG-PS-247. Foglight Server For FSM 24X7 Maintenance Renewal,1,7610000.0,1,1,7610000.0,,0.002780541754051664
23000,RENT-129,RG-S5350-12GT4XS-P-E,10,60227500.0,4,4,6022750.0,,0.02200592358635304
23001,One-017,BZE-BAL-KS-247. One Identity Safeguard Privileged Security Bundle Per System 24x7 Maintenance Renewal Pack.,60,58345320.0,1,1,972422.0,,0.02131821266931743
2301,RENT-018,M7800C-24SFP/12GT4XS-EB,2,103382857.0,2,2,51691428.5,,0.03777402766644578
2302,RENT-026,RG-PA460-RI,2,7340000.0,1,1,3670000.0,,0.002681889155681894
2303,RENT-027,RG-PA550I II-F,37,206116962.0,11,9,5570728.702702703,,0.07531101433104866
2304,RENT-031,RG-S7610-10SFX2CQ,1,84240000.0,1,1,84240000.0,,0.03077961069136822
2305,RENT-037,RSR77-XA-03-CM,1,25640000.0,1,1,25640000.0,,0.009368343045188524
23050,Giga-044,W753-W50-AA01,3,93000000.0,1,1,31000000.0,,0.03398033943847632
2306,RENT-039,SFX-LR-SM,10,142900000.0,1,1,14290000.0,,0.05221280113718565
2307,RENT-043,RG-PA1000I-P-F,72,450604270.0,7,5,6258392.638888889,,0.1646417854519014
2308,RENT-049,XG-SFP-AOC3M,12,29441200.0,4,3,2453433.333333333,,0.0107572254782373
23100,Umum-121,D'Crypt. SCA-LE Hardware-Per Unit ( 12 months warranty ),2,10000000.0,1,1,5000000.0,,0.003653799939621109
23101,Omada-015,EAP223,159,94099355.0,18,13,591819.8427672955,,0.03438202176173853
23150,Omada-014,SG1024,1,1265000.0,1,1,1265000.0,,0.0004622056923620703
23151,Omada-016,EAP660HD,40,103297498.16,8,8,2582437.454,,0.03774283925400196
23152,Omada-017,SG3452,10,39153000.0,4,4,3915300.0,,0.01430572290359853
23200,Omada-018 (Non-Aktif),SG2210P,15,16086780.0,7,6,1072452.0,,0.005877787579269806
23250,Omada-019,SG1016D,5,3250000.0,1,1,650000.0,,0.00118748498037686
23350,Piolink-010,WFK-SSL3000CPS. SSL 3000 Connection Per Second ( WEBFRONT-K All models ),2,0.0,2,2,0.0,,0.0
23351,RSMB-309,RG-CS86-12XMG4VS,1,16850000.0,1,1,16850000.0,,0.006156652898261569
23352,H_Datacomm-002,98012202. S110-16LP2SR,12,27580000.0,2,2,2298333.333333333,,0.01007718023347502
23400,Umum-122,146 GB 15K SAS HDD (include implementation),2,2000000.0,1,1,1000000.0,,0.0007307599879242219
23450,Omada-020,SG1218MP,14,31120000.0,3,3,2222857.142857143,,0.01137062541210089
23451,Omada-021,Tapo C200,23,5183691.49,7,6,225377.8908695652,,0.001894017165317646
23452,H_Datacomm-001,98012197. S310-24T4S,2,6540000.0,1,1,3270000.0,,0.002389585160512206
2350,RENT-015,RG-N18010-E_Uni Mulawarman,1,2311245263.0,1,1,2311245263.0,,0.8444827802398974
23500,Omada-022,SX3008F,5,16175074.77,5,5,3235014.954,,0.005910048721799292
2351,Sangfor-041,"vAF1600 (PM-vAF1600-3Y, WAFLv1600-3Y, vFWS1600-3Y)",1,80730787.0,1,1,80730787.0,,0.02949741446661646
2353,RENT-024,RG-MUX-8LC/LC-H,7,35650452.0,2,2,5092921.714285715,,0.01302596193650653
2354,RENT-025,RG-MUX-BOX,7,3849932.0,2,2,549990.2857142857,,0.001406688130914538
2355,RENT-038,RSR77-XA-SIP3,1,47620000.0,1,1,47620000.0,,0.01739939531247572
23550,Omada-023,SG3452X,11,56752000.0,3,3,5159272.727272728,,0.02073604541733772
2356,RENT-044,RG-PA150IB-F,48,180736110.0,10,7,3765335.625,,0.0660373587805354
2357,RENT-045,RG-PA300I-F,2,18960000.0,1,1,9480000.0,,0.006927604685521623
23600,Robustel-010B,E003031 GNSS Magnetic Antenna 1575.42MHZ,5,0.0,1,1,0.0,,0.0
23700,Omada-024,SG1428PE,17,48236800.0,3,3,2837458.823529412,,0.01762476169275155
23701,Omada-031,POE160S,117,25666351.14285714,15,12,219370.5225885226,,0.00937797122560656
23750,Omada-025,FC1420,3,6120000.0,2,2,2040000.0,,0.002236125563048119
23751,Omada-026,SG3428MP,144,554050750.0,16,12,3847574.652777778,,0.202439059689703
23800,Omada-027,SM311LS,140,43642570.0,9,8,311732.6428571428,,0.015946121963091
23801,Omada-028,"VIGI C240 ( 2,8mm )",106,54561122.0,12,9,514727.5660377358,,0.019935542426926
23850,Omada-029,"VIGI C340 (2,8mm )",84,39656680.0,10,8,472103.3333333333,,0.01448975749895736
23851,Omada-030,EAP620HD,51,91965900.0,9,7,1803252.941176471,,0.0336024999867201
23900,Omada-032,SG3428XF,14,74805382.0,10,9,5343241.571428572,,0.0273323900234934
23950,Omada-033,EAP615-Wall,313,243235800.0,9,8,777111.1821086262,,0.08887349513536921
2400,Sangfor-038,"aServer-3405(MEM32G, SATA8T, SSD1900G, NIC-10GE-4, OM-SFP+ -10GE-MM, USB-Key)",2,722652900.0,1,1,361326450.0,,0.264042912238702
24000,Omada-034,EAP653,317,377074016.0,25,13,1189507.936908517,,0.1377753016893489
24001,Omada-035,SG3452XP,35,329848000.0,10,6,9424228.57142857,,0.1205198602484144
2401,Sangfor-040,"HCIIPMT (HCIRTF-1Y, HCISS-1Y)",3,440957833.2,1,1,146985944.4,,0.1611171704321615
2402,RENT-016,100G-QSFP-LR4-SM1310,2,34500000.0,1,1,17250000.0,,0.01260560979169283
2403,RENT-017,M7600-4GT4VS,2,4040000.0,1,1,2020000.0,,0.001476135175606928
2404,RENT-020,NM-4XS-KB,1,25640000.0,1,1,25640000.0,,0.009368343045188524
2405,RENT-023,RG-iData-LIC-100,4,96000000.0,1,1,24000000.0,,0.03507647942036265
24050,Huawei-046,02356HAM. IdeaPresence 138,14,7467923890.0,1,1,533423135.0,,2.728629985837704
24051,Omada-038,TL-MR100,400,182000000.0,1,1,455000.0,,0.06649915890110418
2406,RENT-028,RG-RSR77-XA-03,1,36630000.0,1,1,36630000.0,,0.01338386917883212
2407,RENT-030,RG-S5000-24GT4MS-E,98,722858000.0,4,3,7376102.040816327,,0.2641178516754636
2408,RENT-033,RG-SAP185-SP-W,94,158867122.0,4,4,1690075.765957447,,0.05804686807713794
2409,RENT-034,RG-SAP815-SP,508,2045154376.0,5,3,4025894.440944882,,0.7472584935544647
2410,RENT-035,RG-SAP845-SP,88,330600000.0,8,3,3756818.181818182,,0.1207946260038739
24100,Omada-036,SG3428XMP,70,274573243.0,18,14,3922474.9,,0.1003235698694972
2411,RENT-042,RG-LIC-WS-128,8,367382000.0,6,5,45922750.0,,0.1342340329417882
24150,Omada-039,EAP110,434,126568962.0,16,5,291633.5529953917,,0.04624576657135065
24151,Omada-040,SG2218,284,335845676.0,5,3,1182555.197183099,,0.1227112910690811
24200,Omada-041,EAP670,31,56848948.64,7,6,1833837.052903226,,0.02077146851083555
24201,Omada-049,PSM500-AC,28,80500000.0,1,1,2875000.0,,0.02941308951394993
24202,Omada-051,SG3452P,17,125189651.35,4,3,7364097.138235293,,0.04574179405438177
24250,Omada-042,ES205GP,20,9564023.72,14,12,478201.186,,0.003494502929067086
24251,Omada-044,VIGI C540S(4MM),3,4151351.35,2,2,1383783.783333333,,0.001516820731197601
24252,Omada-052,EAP625-Outdoor HD,4,9259124.31,2,2,2314781.0775,,0.003383098784482235
24300,Omada-043,VIGI C540-W(4MM),10,9251800.0,4,4,925180.0,,0.003380422628138658
24301,Umum-111,Shipping Cost - Huawei,1,2500000.0,1,1,2500000.0,,0.0009134499849052773
24350,Omada-045,VIGI NVR4032H,17,56302822.0,13,12,3311930.705882353,,0.0205719247624098
24351,Group-007,P-0207/PO/0225,3,192000000.0,1,1,64000000.0,,0.0701529588407253
24352,Omada-048,SG6428XHP,32,375461000.0,3,3,11733156.25,,0.1371859379130081
24400,Omada-046,VIGI C540(4MM),13,11868558.88,4,4,912966.0676923076,,0.004336533971913358
24401,RSMB-410,RG-EG305GH-P-E,29,48355223.74,16,7,1667421.508275862,,0.01766803135815772
24402,RSMB-411,RG-EG105GW-X,61,79373000.0,4,3,1301196.721311475,,0.02900130626075463
24450,Omada-047,SL1311P,1,500000.0,1,1,500000.0,,0.0001826899969810555
24451,Omada-050,OC300,6,13690674.77,6,5,2281779.128333333,,0.005002298664799824
2450,Sangfor-039,"aSV(aSAN, aNET, SCP)",4,135658480.0,1,1,33914620.0,,0.04956689460330915
24500,Umum-124,8D8L1AA#ABB. Poly Studio X52 All-In-One Video Bar with TC10 Controller Kit EMEA-INTL English Loc Euro plug,1,72250261.0,1,1,72250261.0,,0.02639879992794094
24501,Omada-054,EAP245,31,34294300.0,4,3,1106267.741935484,,0.01253045112693482
2451,RENT-022,RG-AP680-O(V3),15,111200000.0,3,2,7413333.333333333,,0.04063025532858674
2452,RENT-041,MINI-GBIC-SX-MM850,222,83120504.75999999,10,7,374416.6881081081,,0.03037056952733641
2453,RENT-047,RG-S5760C-24SFP/8GT8XS-X,10,243545000.0,5,3,24354500.0,,0.08898647062950231
24550,Umum-125,P87625362. 3yr Partner Poly+ Studio X52 and TC10,1,7549973.0,1,1,7549973.0,,0.0027586090891541
24551,Omada-055,EAP610,3,2888000.0,2,2,962666.6666666666,,0.001055217422562576
24552,Omada-057,VIGI C440-W,1,400000.0,1,1,400000.0,,0.0001461519975848444
24553,ALTAI-036,4th Year Extended H/W Warranty for AX600 Series ( SV.HW-AX6004-00),3,0.0,1,1,0.0,,0.0
246,100009,Jasa Services,21,237599430.0,3,3,11314258.57142857,,0.08681407829880099
24600,Umum-126,875M6AA. Poly Studio X50/X52/X70/USB Table Microphone,1,3093974.0,1,1,3093974.0,,0.001130476201438928
24601,ALTAI-034,2nd Year Extended H/W Warranty for AX600 Series ( SV.HW-AX6002-00),3,0.0,1,1,0.0,,0.0
24602,ALTAI-037,5th Year Extended H/W Warranty for AX600 Series ( SV.HW.AX6005-00 ),3,0.0,1,1,0.0,,0.0
24650,Umum-127,875M4AA. Poly Studio X50/X52/X70/USB Expansion Microphone Cable,1,1419535.0,1,1,1419535.0,,0.0005186696897290051
24651,ALTAI-033,Outdoor 60W Gigabit Ethernet Surge Protector with Pole Mount Kit ( NS.MS-0001-PT),3,11100000.0,1,1,3700000.0,,0.004055717932979431
247,100017,Jasa Implementasi - Lainnya,167,688928571.4285715,6,5,4125320.786997434,,0.2517207172688971
