antecedents,consequents,support,confidence,lift,antecedent support,consequent support,leverage,conviction,rule_str
"02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket.","21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.009313725490196078,0.7600000000000001,77.52000000000001,0.012254901960784314,0.00980392156862745,0.00919357939254133,4.1258169934640545,"02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket. -> 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
"21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL","02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches )",0.009313725490196078,0.7600000000000001,77.52000000000001,0.012254901960784314,0.00980392156862745,0.00919357939254133,4.1258169934640545,"21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches )"
"21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ),0.009313725490196078,0.7600000000000001,77.52000000000001,0.012254901960784314,0.00980392156862745,0.00919357939254133,4.1258169934640545,"21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches )"
21156005. WB1M0BRACKET01Wall Mount Bracket.,"02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.009313725490196078,0.7600000000000001,77.52000000000001,0.012254901960784314,0.00980392156862745,0.00919357939254133,4.1258169934640545,"21156005. WB1M0BRACKET01Wall Mount Bracket. -> 02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
"02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket.",21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ),0.009313725490196078,0.7600000000000001,77.52000000000001,0.012254901960784314,0.00980392156862745,0.00919357939254133,4.1258169934640545,"02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket. -> 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches )"
21156005. WB1M0BRACKET01Wall Mount Bracket.,"02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches )",0.009313725490196078,0.7600000000000001,77.52000000000001,0.012254901960784314,0.00980392156862745,0.00919357939254133,4.1258169934640545,"21156005. WB1M0BRACKET01Wall Mount Bracket. -> 02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches )"
"02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",21156005. WB1M0BRACKET01Wall Mount Bracket.,0.009313725490196078,0.95,77.52,0.00980392156862745,0.012254901960784314,0.00919357939254133,19.7549019607843,"02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 21156005. WB1M0BRACKET01Wall Mount Bracket."
21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ),21156005. WB1M0BRACKET01Wall Mount Bracket.,0.009313725490196078,0.95,77.52,0.00980392156862745,0.012254901960784314,0.00919357939254133,19.7549019607843,21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ) -> 21156005. WB1M0BRACKET01Wall Mount Bracket.
"02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches )",21156005. WB1M0BRACKET01Wall Mount Bracket.,0.009313725490196078,0.95,77.52,0.00980392156862745,0.012254901960784314,0.00919357939254133,19.7549019607843,"02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ) -> 21156005. WB1M0BRACKET01Wall Mount Bracket."
"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL","02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket.",0.009313725490196078,0.95,77.52,0.00980392156862745,0.012254901960784314,0.00919357939254133,19.7549019607843,"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket."
"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",21156005. WB1M0BRACKET01Wall Mount Bracket.,0.009313725490196078,0.95,77.52,0.00980392156862745,0.012254901960784314,0.00919357939254133,19.7549019607843,"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 21156005. WB1M0BRACKET01Wall Mount Bracket."
21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ),"02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket.",0.009313725490196078,0.95,77.52,0.00980392156862745,0.012254901960784314,0.00919357939254133,19.7549019607843,"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ) -> 02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket."
"02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches )","21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.009313725490196078,0.95,77.52,0.00980392156862745,0.012254901960784314,0.00919357939254133,19.7549019607843,"02170477.HWA-01ideashare Key, 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ) -> 21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ),"21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.009313725490196078,0.95,77.52,0.00980392156862745,0.012254901960784314,0.00919357939254133,19.7549019607843,"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ) -> 21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ),"02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.009313725490196078,0.95,77.52,0.00980392156862745,0.012254901960784314,0.00919357939254133,19.7549019607843,"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ) -> 02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
"E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;, S012005 EU Plug Power Supply",A004700714. B048703. R1510-4L_EC25-AU.,0.007352941176470588,0.7894736842105263,73.20574162679426,0.009313725490196078,0.010784313725490196,0.0072524990388312185,4.698774509803922,"E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;, S012005 EU Plug Power Supply -> A004700714. B048703. R1510-4L_EC25-AU."
S012005 EU Plug Power Supply,A004700714. B048703. R1510-4L_EC25-AU.,0.007352941176470588,0.7894736842105263,73.20574162679426,0.009313725490196078,0.010784313725490196,0.0072524990388312185,4.698774509803922,S012005 EU Plug Power Supply -> A004700714. B048703. R1510-4L_EC25-AU.
A004700714. B048703. R1510-4L_EC25-AU.,"E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;, S012005 EU Plug Power Supply",0.007352941176470588,0.6818181818181818,73.20574162679425,0.010784313725490196,0.009313725490196078,0.0072524990388312185,3.113585434173669,"A004700714. B048703. R1510-4L_EC25-AU. -> E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;, S012005 EU Plug Power Supply"
A004700714. B048703. R1510-4L_EC25-AU.,S012005 EU Plug Power Supply,0.007352941176470588,0.6818181818181818,73.20574162679425,0.010784313725490196,0.009313725490196078,0.0072524990388312185,3.113585434173669,A004700714. B048703. R1510-4L_EC25-AU. -> S012005 EU Plug Power Supply
A004700714. B048703. R1510-4L_EC25-AU.,"E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;, E003203 Wifi, S012005 EU Plug Power Supply",0.006862745098039216,0.6363636363636364,72.12121212121212,0.010784313725490196,0.008823529411764706,0.006767589388696655,2.725735294117647,"A004700714. B048703. R1510-4L_EC25-AU. -> E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;, E003203 Wifi, S012005 EU Plug Power Supply"
A004700714. B048703. R1510-4L_EC25-AU.,"E003203 Wifi, S012005 EU Plug Power Supply",0.006862745098039216,0.6363636363636364,72.12121212121212,0.010784313725490196,0.008823529411764706,0.006767589388696655,2.725735294117647,"A004700714. B048703. R1510-4L_EC25-AU. -> E003203 Wifi, S012005 EU Plug Power Supply"
"E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;, E003203 Wifi, S012005 EU Plug Power Supply",A004700714. B048703. R1510-4L_EC25-AU.,0.006862745098039216,0.7777777777777777,72.12121212121211,0.008823529411764706,0.010784313725490196,0.006767589388696655,4.451470588235292,"E003168 4G Cellular Rubber Antenna 824-960MHz,1710-2400MHz;, E003203 Wifi, S012005 EU Plug Power Supply -> A004700714. B048703. R1510-4L_EC25-AU."
"E003203 Wifi, S012005 EU Plug Power Supply",A004700714. B048703. R1510-4L_EC25-AU.,0.006862745098039216,0.7777777777777777,72.12121212121211,0.008823529411764706,0.010784313725490196,0.006767589388696655,4.451470588235292,"E003203 Wifi, S012005 EU Plug Power Supply -> A004700714. B048703. R1510-4L_EC25-AU."
02170477.HWA-01ideashare Key,21156005. WB1M0BRACKET01Wall Mount Bracket.,0.012254901960784314,0.78125,63.75,0.01568627450980392,0.012254901960784314,0.012062668204536716,4.515406162464986,02170477.HWA-01ideashare Key -> 21156005. WB1M0BRACKET01Wall Mount Bracket.
"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket.","23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.009313725490196078,1.0,63.75,0.009313725490196078,0.01568627450980392,0.009167627835447905,inf,"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket. -> 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
21156005. WB1M0BRACKET01Wall Mount Bracket.,"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.012254901960784314,1.0,63.75,0.012254901960784314,0.01568627450980392,0.012062668204536716,inf,"21156005. WB1M0BRACKET01Wall Mount Bracket. -> 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL","21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket.",0.009313725490196078,0.59375,63.75,0.01568627450980392,0.009313725490196078,0.009167627835447905,2.438612368024133,"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket."
02170477.HWA-01ideashare Key,"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.009313725490196078,0.59375,63.75,0.01568627450980392,0.009313725490196078,0.009167627835447905,2.438612368024133,"02170477.HWA-01ideashare Key -> 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
02170477.HWA-01ideashare Key,"21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.012254901960784314,0.78125,63.75,0.01568627450980392,0.012254901960784314,0.012062668204536716,4.515406162464986,"02170477.HWA-01ideashare Key -> 21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
21156005. WB1M0BRACKET01Wall Mount Bracket.,02170477.HWA-01ideashare Key,0.012254901960784314,1.0,63.75,0.012254901960784314,0.01568627450980392,0.012062668204536716,inf,21156005. WB1M0BRACKET01Wall Mount Bracket. -> 02170477.HWA-01ideashare Key
"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket.",02170477.HWA-01ideashare Key,0.009313725490196078,1.0,63.75,0.009313725490196078,0.01568627450980392,0.009167627835447905,inf,"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket. -> 02170477.HWA-01ideashare Key"
02170477.HWA-01ideashare Key,"21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket.",0.009313725490196078,0.59375,63.75,0.01568627450980392,0.009313725490196078,0.009167627835447905,2.438612368024133,"02170477.HWA-01ideashare Key -> 21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ), 21156005. WB1M0BRACKET01Wall Mount Bracket."
"21156005. WB1M0BRACKET01Wall Mount Bracket., 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.","23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.005392156862745098,1.0,63.75,0.005392156862745098,0.01568627450980392,0.005307574009996156,inf,"21156005. WB1M0BRACKET01Wall Mount Bracket., 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas. -> 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
21156005. WB1M0BRACKET01Wall Mount Bracket.,"02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.012254901960784314,1.0,63.75,0.012254901960784314,0.01568627450980392,0.012062668204536716,inf,"21156005. WB1M0BRACKET01Wall Mount Bracket. -> 02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
"02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket.","23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.012254901960784314,1.0,63.75,0.012254901960784314,0.01568627450980392,0.012062668204536716,inf,"02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket. -> 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL","02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket.",0.012254901960784314,0.78125,63.75,0.01568627450980392,0.012254901960784314,0.012062668204536716,4.515406162464986,"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 02170477.HWA-01ideashare Key, 21156005. WB1M0BRACKET01Wall Mount Bracket."
21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ),02170477.HWA-01ideashare Key,0.00980392156862745,1.0,63.75,0.00980392156862745,0.01568627450980392,0.009650134563629374,inf,21155908. WB1M0IDEAHUB07 HUAWEI Ideahub White Rolling Stand II ( 65/75/86 inches ) -> 02170477.HWA-01ideashare Key
"21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",02170477.HWA-01ideashare Key,0.012254901960784314,1.0,63.75,0.012254901960784314,0.01568627450980392,0.012062668204536716,inf,"21156005. WB1M0BRACKET01Wall Mount Bracket., 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 02170477.HWA-01ideashare Key"
"02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",21156005. WB1M0BRACKET01Wall Mount Bracket.,0.012254901960784314,0.78125,63.75,0.01568627450980392,0.012254901960784314,0.012062668204536716,4.515406162464986,"02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 21156005. WB1M0BRACKET01Wall Mount Bracket."
"55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.",02170477.HWA-01ideashare Key,0.005392156862745098,1.0,63.75,0.005392156862745098,0.01568627450980392,0.005307574009996156,inf,"55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas. -> 02170477.HWA-01ideashare Key"
02170477.HWA-01ideashare Key,"55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.",0.005392156862745098,0.34375,63.75,0.01568627450980392,0.005392156862745098,0.005307574009996156,1.515592903828198,"02170477.HWA-01ideashare Key -> 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas."
"02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL","21156005. WB1M0BRACKET01Wall Mount Bracket., 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas.",0.005392156862745098,0.34375,63.75,0.01568627450980392,0.005392156862745098,0.005307574009996156,1.515592903828198,"02170477.HWA-01ideashare Key, 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL -> 21156005. WB1M0BRACKET01Wall Mount Bracket., 55150693. IHB2-86SUHUAWEI-IdeaHub Board 2, IHB2-86SU, Intelligent Collaboration Device 86-inch infrared screen, jade white,overseas."
02170477.HWA-01ideashare Key,"23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL",0.01568627450980392,1.0,63.75,0.01568627450980392,0.01568627450980392,0.015440215301806996,inf,"02170477.HWA-01ideashare Key -> 23080128. IHC Digital Conference System Components,IHC,IdeaHub,Controller,BULL"
